case_id,diagnosis,strategy,noise_rate,seed,turn_index,chosen_action,report_index,evidence_code,gain_hat,harm_hat,net_value,verification_cost,passed_gain_gate,passed_harm_gate,v_bayes_verify,heuristic_verify_utility,retrieval_impact,error_prob_times_impact,error_probability,diagnostic_influence,best_asknew_eig,best_asknew_v_bayes,selected,realized_correct_to_wrong,realized_wrong_to_correct
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,3,new,2,E_124,,,,,,,-0.03216,0.065076,,,0.030625,0.331761,0.379715,0.050423,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,4,new,0,E_53,,,,,,,-0.0589,0.215529,,,0.100779,0.686512,0.332145,0.042029,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,4,new,2,E_124,,,,,,,-0.033719,0.075279,,,0.042795,0.350858,0.332145,0.042029,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,4,new,3,E_79,,,,,,,-0.035009,0.04263,,,0.017792,0.266406,0.332145,0.042029,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,5,new,0,E_53,,,,,,,-0.07405,0.21685,,,0.101712,0.688364,0.359622,0.075582,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,5,new,2,E_124,,,,,,,-0.039186,0.09245,,,0.044124,0.40745,0.359622,0.075582,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,5,new,4,E_77,,,,,,,-0.037998,0.022005,,,0.011016,0.195888,0.359622,0.075582,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,5,new,3,E_79,,,,,,,-0.040887,0.016244,,,0.009504,0.175217,0.359622,0.075582,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,6,new,0,E_53,,,,,,,-0.041092,0.291423,,,0.167889,0.753535,0.40957,0.053913,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,6,new,2,E_124,,,,,,,-0.004095,0.113013,,,0.083629,0.416224,0.40957,0.053913,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,6,new,5,E_45,,,,,,,-0.002573,0.068984,,,0.040235,0.33266,0.40957,0.053913,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,6,new,3,E_79,,,,,,,-0.031033,0.031587,,,0.01431,0.228918,0.40957,0.053913,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,6,new,4,E_77,,,,,,,-0.029979,0.028465,,,0.013253,0.218225,0.40957,0.053913,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,new,0,E_53,,,,,,,-0.045331,0.25932,,,0.138674,0.729435,0.268164,0.026187,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,new,2,E_124,,,,,,,-0.001808,0.151513,,,0.075735,0.545363,0.268164,0.026187,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,new,5,E_45,,,,,,,0.014339,0.068029,,,0.058081,0.307814,0.268164,0.026187,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,new,6,E_181,,,,,,,-0.027653,0.049853,,,0.01922,0.291521,0.268164,0.026187,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,new,3,E_79,,,,,,,-0.02908,0.044393,,,0.018754,0.271808,0.268164,0.026187,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,new,4,E_77,,,,,,,-0.028718,0.043768,,,0.018552,0.269728,0.268164,0.026187,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,8,new,0,E_53,,,,,,,-0.134712,0.276744,,,0.150235,0.751158,0.269327,0.042165,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,8,new,7,E_91,,,,,,,-0.119338,0.122151,,,0.076569,0.453967,0.269327,0.042165,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,8,new,5,E_45,,,,,,,0.039327,0.016383,,,0.102533,0.118042,0.269327,0.042165,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,8,new,6,E_181,,,,,,,-0.054696,0.003442,,,0.006434,0.128224,0.269327,0.042165,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,8,new,3,E_79,,,,,,,-0.049191,-0.010354,,,0.003591,0.076118,0.269327,0.042165,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,8,new,2,E_124,,,,,,,-0.046715,-0.01083,,,0.003358,0.074383,0.269327,0.042165,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,8,new,4,E_77,,,,,,,-0.039233,-0.019628,,,0.001786,0.040445,0.269327,0.042165,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,9,verify,0,E_53,,,,,,,-0.155751,0.289192,,,0.16211,0.759017,0.197936,0.018205,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,9,verify,7,E_91,,,,,,,-0.134994,0.131726,,,0.079519,0.478641,0.197936,0.018205,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,9,verify,5,E_45,,,,,,,0.034455,-0.001456,,,0.111047,0.065125,0.197936,0.018205,1,0,0
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,9,verify,6,E_181,,,,,,,-0.060031,0.005754,,,0.006966,0.136805,0.197936,0.018205,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,9,verify,3,E_79,,,,,,,-0.053597,-0.008778,,,0.003914,0.082123,0.197936,0.018205,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,9,verify,2,E_124,,,,,,,-0.05065,-0.00929,,,0.003644,0.080281,0.197936,0.018205,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,9,verify,4,E_77,,,,,,,-0.041667,-0.018735,,,0.001944,0.043905,0.197936,0.018205,0,,
3040,Tuberculosis,model_based_vbayes_verify,0.3,2026,9,verify,8,E_204,,,,,,,-0.037301,-0.009345,,,0.000468,0.082232,0.197936,0.018205,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,1,new,0,E_53,-0.011792,0.001881,-0.041792,0.03,False,True,-0.04539,0.22557,0.0,0.0,0.111996,0.692026,0.441109,0.052411,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,2,new,0,E_53,-0.022695,0.006526,-0.052695,0.03,False,True,-0.04539,0.22557,0.0,0.0,0.111996,0.692026,0.416507,0.036021,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,3,new,0,E_53,-0.108762,0.127779,-0.138762,0.03,False,True,-0.049423,0.266566,0.0,0.0,0.153348,0.719935,0.379715,0.050423,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,3,new,2,E_124,-0.016597,0.004936,-0.046597,0.03,False,True,-0.03216,0.065076,0.0,0.0,0.030625,0.331761,0.379715,0.050423,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,4,new,0,E_53,-0.100821,0.3975,-0.130821,0.03,False,True,-0.0589,0.215529,0.0,0.0,0.100779,0.686512,0.332145,0.042029,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,4,new,2,E_124,0.004972,0.115392,-0.025028,0.03,False,True,-0.033719,0.075279,0.0,0.0,0.042795,0.350858,0.332145,0.042029,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,4,new,3,E_79,-0.014051,0.861679,-0.044051,0.03,False,False,-0.035009,0.04263,0.0,0.0,0.017792,0.266406,0.332145,0.042029,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,5,new,0,E_53,-0.022405,0.039501,-0.052405,0.03,False,True,-0.07405,0.21685,0.0,0.0,0.101712,0.688364,0.359622,0.075582,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,5,new,2,E_124,0.004918,0.914346,-0.025082,0.03,False,False,-0.039186,0.09245,0.0,0.0,0.044124,0.40745,0.359622,0.075582,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,5,new,4,E_77,-0.000888,9.3e-05,-0.030888,0.03,False,True,-0.037998,0.022005,0.0,0.0,0.011016,0.195888,0.359622,0.075582,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,5,new,3,E_79,-0.002064,5.5e-05,-0.032064,0.03,False,True,-0.040887,0.016244,0.0,0.0,0.009504,0.175217,0.359622,0.075582,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,6,verify,0,E_53,0.103345,0.028288,0.073345,0.03,True,True,-0.041092,0.291423,0.0,0.0,0.167889,0.753535,0.40957,0.053913,1,0,0
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,6,verify,2,E_124,0.008043,0.187543,-0.021957,0.03,False,True,-0.004095,0.113013,0.0,0.0,0.083629,0.416224,0.40957,0.053913,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,6,verify,5,E_45,0.010212,0.004688,-0.019788,0.03,False,True,-0.002573,0.068984,0.0,0.0,0.040235,0.33266,0.40957,0.053913,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,6,verify,3,E_79,0.003983,7.2e-05,-0.026017,0.03,False,True,-0.031033,0.031587,0.0,0.0,0.01431,0.228918,0.40957,0.053913,0,,
3040,Tuberculosis,learned_worthiness_full_rag,0.3,2026,6,verify,4,E_77,0.002735,0.000253,-0.027265,0.03,False,True,-0.029979,0.028465,0.0,0.0,0.013253,0.218225,0.40957,0.053913,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,1,new,0,E_53,-0.009587,0.006879,-0.039587,0.03,False,True,-0.04539,0.22557,0.0,0.0,0.111996,0.692026,0.441109,0.052411,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,2,new,0,E_53,-0.023574,0.015539,-0.053574,0.03,False,True,-0.04539,0.22557,0.0,0.0,0.111996,0.692026,0.416507,0.036021,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,3,new,0,E_53,-0.115818,0.045641,-0.145818,0.03,False,True,-0.049423,0.266566,0.0,0.0,0.153348,0.719935,0.379715,0.050423,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,3,new,2,E_124,-0.013606,0.003936,-0.043606,0.03,False,True,-0.03216,0.065076,0.0,0.0,0.030625,0.331761,0.379715,0.050423,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,4,new,0,E_53,-0.064412,0.234179,-0.094412,0.03,False,True,-0.0589,0.215529,0.0,0.0,0.100779,0.686512,0.332145,0.042029,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,4,new,2,E_124,0.003612,0.07506,-0.026388,0.03,False,True,-0.033719,0.075279,0.0,0.0,0.042795,0.350858,0.332145,0.042029,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,4,new,3,E_79,-0.014653,0.705693,-0.044653,0.03,False,True,-0.035009,0.04263,0.0,0.0,0.017792,0.266406,0.332145,0.042029,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,5,new,0,E_53,0.009026,0.072415,-0.020974,0.03,False,True,-0.07405,0.21685,0.0,0.0,0.101712,0.688364,0.359622,0.075582,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,5,new,2,E_124,0.004409,0.815656,-0.025591,0.03,False,False,-0.039186,0.09245,0.0,0.0,0.044124,0.40745,0.359622,0.075582,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,5,new,4,E_77,-0.006868,0.00635,-0.036868,0.03,False,True,-0.037998,0.022005,0.0,0.0,0.011016,0.195888,0.359622,0.075582,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,5,new,3,E_79,-0.005917,0.002536,-0.035917,0.03,False,True,-0.040887,0.016244,0.0,0.0,0.009504,0.175217,0.359622,0.075582,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,6,new,0,E_53,0.07198,0.044223,0.04198,0.03,True,True,-0.041092,0.291423,0.0,0.0,0.167889,0.753535,0.40957,0.053913,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,6,new,2,E_124,-0.022986,0.158782,-0.052986,0.03,False,True,-0.004095,0.113013,0.0,0.0,0.083629,0.416224,0.40957,0.053913,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,6,new,5,E_45,0.008819,0.012787,-0.021181,0.03,False,True,-0.002573,0.068984,0.0,0.0,0.040235,0.33266,0.40957,0.053913,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,6,new,3,E_79,0.009544,0.000269,-0.020456,0.03,False,True,-0.031033,0.031587,0.0,0.0,0.01431,0.228918,0.40957,0.053913,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,6,new,4,E_77,0.004991,0.001054,-0.025009,0.03,False,True,-0.029979,0.028465,0.0,0.0,0.013253,0.218225,0.40957,0.053913,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,7,new,0,E_53,-0.012212,0.05205,-0.042212,0.03,False,True,-0.045331,0.25932,0.0,0.0,0.138674,0.729435,0.268164,0.026187,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,7,new,2,E_124,0.029932,0.206202,-6.8e-05,0.03,False,True,-0.001808,0.151513,0.0,0.0,0.075735,0.545363,0.268164,0.026187,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,7,new,5,E_45,0.01917,0.089648,-0.01083,0.03,False,True,0.014339,0.068029,0.0,0.0,0.058081,0.307814,0.268164,0.026187,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,7,new,6,E_181,0.022649,0.079577,-0.007351,0.03,False,True,-0.027653,0.049853,0.0,0.0,0.01922,0.291521,0.268164,0.026187,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,7,new,3,E_79,0.001136,0.044728,-0.028864,0.03,False,True,-0.02908,0.044393,0.0,0.0,0.018754,0.271808,0.268164,0.026187,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,7,new,4,E_77,0.001136,0.093724,-0.028864,0.03,False,True,-0.028718,0.043768,0.0,0.0,0.018552,0.269728,0.268164,0.026187,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,8,verify,0,E_53,0.175533,0.119892,0.145533,0.03,True,True,-0.134712,0.276744,0.0,0.0,0.150235,0.751158,0.269327,0.042165,1,0,0
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,8,verify,7,E_91,0.091655,0.061436,0.061655,0.03,True,True,-0.119338,0.122151,0.0,0.0,0.076569,0.453967,0.269327,0.042165,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,8,verify,5,E_45,0.033512,0.038609,0.003512,0.03,True,True,0.039327,0.016383,0.0,0.0,0.102533,0.118042,0.269327,0.042165,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,8,verify,6,E_181,-0.002998,0.073733,-0.032998,0.03,False,True,-0.054696,0.003442,0.0,0.0,0.006434,0.128224,0.269327,0.042165,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,8,verify,3,E_79,-0.001673,0.100174,-0.031673,0.03,False,True,-0.049191,-0.010354,0.0,0.0,0.003591,0.076118,0.269327,0.042165,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,8,verify,2,E_124,-0.001673,0.100174,-0.031673,0.03,False,True,-0.046715,-0.01083,0.0,0.0,0.003358,0.074383,0.269327,0.042165,0,,
3040,Tuberculosis,learned_worthiness_no_rag,0.3,2026,8,verify,4,E_77,-0.001563,0.216946,-0.031563,0.03,False,True,-0.039233,-0.019628,0.0,0.0,0.001786,0.040445,0.269327,0.042165,0,,
61497,Tuberculosis,heuristic_verify,0.3,2026,2,new,1,E_129,,,,,,,,,,,0.035902,,,,0,,
61497,Tuberculosis,heuristic_verify,0.3,2026,2,new,0,E_53,,,,,,,,,,,0.015756,,,,0,,
61497,Tuberculosis,heuristic_verify,0.3,2026,3,new,0,E_53,,,,,,,,,,,0.02064,,,,0,,
61497,Tuberculosis,heuristic_verify,0.3,2026,3,new,1,E_129,,,,,,,,,,,0.026698,,,,0,,
61497,Tuberculosis,heuristic_verify,0.3,2026,3,new,2,E_196,,,,,,,,,,,0.012928,,,,0,,
61497,Tuberculosis,heuristic_verify,0.3,2026,4,verify,0,E_53,,,,,,,,,,,0.254471,,,,1,0,1
61497,Tuberculosis,heuristic_verify,0.3,2026,4,verify,3,E_58,,,,,,,,,,,0.056874,,,,0,,
61497,Tuberculosis,heuristic_verify,0.3,2026,4,verify,1,E_129,,,,,,,,,,,0.04449,,,,0,,
61497,Tuberculosis,heuristic_verify,0.3,2026,4,verify,2,E_196,,,,,,,,,,,0.001467,,,,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,1,new,0,E_53,,,,,,,-0.035935,0.031306,,,0.013561,0.228676,0.400766,0.042619,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,2,new,1,E_129,,,,,,,-0.034186,0.014599,,,0.035902,0.148188,0.403101,0.089362,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,2,new,0,E_53,,,,,,,-0.039348,0.039455,,,0.015756,0.256951,0.403101,0.089362,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,3,new,0,E_53,,,,,,,-0.045002,0.055347,,,0.02064,0.309992,0.439947,0.056446,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,3,new,1,E_129,,,,,,,-0.03598,0.003663,,,0.026698,0.115243,0.439947,0.056446,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,3,new,2,E_196,,,,,,,-0.036021,0.031719,,,0.012928,0.230949,0.439947,0.056446,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,4,new,0,E_53,,,,,,,-0.076218,0.369414,,,0.254471,0.775528,0.515239,0.073642,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,4,new,3,E_58,,,,,,,-0.0507,0.203413,,,0.056874,0.750351,0.515239,0.073642,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,4,new,1,E_129,,,,,,,-0.044268,0.024363,,,0.04449,0.175687,0.515239,0.073642,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,4,new,2,E_196,,,,,,,-0.031786,-0.021501,,,0.001467,0.033163,0.515239,0.073642,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,5,new,0,E_53,,,,,,,0.0268,0.496069,,,0.69959,0.54471,0.455627,0.113414,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,5,new,4,E_56,,,,,,,-0.006978,0.061699,,,0.013653,0.343851,0.455627,0.113414,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,5,new,3,E_58,,,,,,,-0.019338,0.03905,,,0.006483,0.267017,0.455627,0.113414,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,5,new,1,E_129,,,,,,,-0.029002,-0.024946,,,0.003805,0.018492,0.455627,0.113414,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,5,new,2,E_196,,,,,,,-0.027753,-0.029447,,,9.2e-05,0.002157,0.455627,0.113414,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,6,new,0,E_53,,,,,,,0.023713,0.231968,,,0.910557,0.221982,0.425414,0.130646,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,6,new,5,E_79,,,,,,,-0.034197,0.121484,,,0.153318,0.36027,0.425414,0.130646,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,6,new,4,E_56,,,,,,,-0.041356,0.086034,,,0.005731,0.451745,0.425414,0.130646,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,6,new,3,E_58,,,,,,,-0.039511,0.048836,,,0.002748,0.310835,0.425414,0.130646,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,6,new,1,E_129,,,,,,,-0.029336,-0.024996,,,0.003765,0.018311,0.425414,0.130646,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,6,new,2,E_196,,,,,,,-0.027835,-0.029552,,,7.5e-05,0.001744,0.425414,0.130646,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,stop,6,E_77,,,,,,,-0.16061,0.190628,,,0.091979,0.632197,0.146565,-0.005679,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,stop,0,E_53,,,,,,,-0.002499,-0.010622,,,0.993575,0.015132,0.146565,-0.005679,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,stop,5,E_79,,,,,,,-0.043709,-0.015826,,,0.010979,0.050969,0.146565,-0.005679,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,stop,4,E_56,,,,,,,-0.067089,0.036765,,,0.001506,0.264814,0.146565,-0.005679,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,stop,1,E_129,,,,,,,-0.032588,-0.021461,,,0.006477,0.031092,0.146565,-0.005679,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,stop,3,E_58,,,,,,,-0.046808,-0.011195,,,0.000339,0.074941,0.146565,-0.005679,0,,
61497,Tuberculosis,model_based_vbayes_verify,0.3,2026,7,stop,2,E_196,,,,,,,-0.029974,-0.028772,,,0.000203,0.004795,0.146565,-0.005679,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,1,new,0,E_53,-0.009794,5e-06,-0.039794,0.03,False,True,-0.035935,0.031306,0.947368,0.012847,0.013561,0.228676,0.400766,0.042619,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,2,new,1,E_129,-0.040409,1.2e-05,-0.070409,0.03,False,True,-0.034186,0.014599,0.0,0.0,0.035902,0.148188,0.403101,0.089362,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,2,new,0,E_53,-0.042929,0.000936,-0.072929,0.03,False,True,-0.039348,0.039455,0.947368,0.014927,0.015756,0.256951,0.403101,0.089362,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,3,new,0,E_53,0.020554,0.002835,-0.009446,0.03,False,True,-0.045002,0.055347,1.0,0.02064,0.02064,0.309992,0.439947,0.056446,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,3,new,1,E_129,-0.009891,0.000171,-0.039891,0.03,False,True,-0.03598,0.003663,0.0,0.0,0.026698,0.115243,0.439947,0.056446,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,3,new,2,E_196,-0.013882,0.004334,-0.043882,0.03,False,True,-0.036021,0.031719,0.0,0.0,0.012928,0.230949,0.439947,0.056446,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,4,new,0,E_53,-0.063676,0.549636,-0.093676,0.03,False,False,-0.076218,0.369414,1.0,0.254471,0.254471,0.775528,0.515239,0.073642,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,4,new,3,E_58,-0.086816,0.023093,-0.116816,0.03,False,True,-0.0507,0.203413,0.181818,0.010341,0.056874,0.750351,0.515239,0.073642,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,4,new,1,E_129,-0.017077,0.000397,-0.047077,0.03,False,True,-0.044268,0.024363,0.0,0.0,0.04449,0.175687,0.515239,0.073642,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,4,new,2,E_196,-0.004122,0.000101,-0.034122,0.03,False,True,-0.031786,-0.021501,0.0,0.0,0.001467,0.033163,0.515239,0.073642,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,5,new,0,E_53,0.140381,0.046422,0.110381,0.03,True,True,0.0268,0.496069,1.0,0.69959,0.69959,0.54471,0.455627,0.113414,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,5,new,4,E_56,-0.002086,0.020503,-0.032086,0.03,False,True,-0.006978,0.061699,0.0,0.0,0.013653,0.343851,0.455627,0.113414,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,5,new,3,E_58,-0.0059,0.060387,-0.0359,0.03,False,True,-0.019338,0.03905,0.0,0.0,0.006483,0.267017,0.455627,0.113414,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,5,new,1,E_129,-0.004077,1.3e-05,-0.034077,0.03,False,True,-0.029002,-0.024946,0.0,0.0,0.003805,0.018492,0.455627,0.113414,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,5,new,2,E_196,-0.004077,5.5e-05,-0.034077,0.03,False,True,-0.027753,-0.029447,0.0,0.0,9.2e-05,0.002157,0.455627,0.113414,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,6,new,0,E_53,0.049133,1.6e-05,0.019133,0.03,True,True,0.023713,0.231968,1.0,0.910557,0.910557,0.221982,0.425414,0.130646,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,6,new,5,E_79,0.067348,0.090971,0.037348,0.03,True,True,-0.034197,0.121484,0.0,0.0,0.153318,0.36027,0.425414,0.130646,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,6,new,4,E_56,-0.002348,0.064648,-0.032348,0.03,False,True,-0.041356,0.086034,0.0,0.0,0.005731,0.451745,0.425414,0.130646,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,6,new,3,E_58,0.047493,0.00061,0.017493,0.03,True,True,-0.039511,0.048836,0.0,0.0,0.002748,0.310835,0.425414,0.130646,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,6,new,1,E_129,0.002549,2.8e-05,-0.027451,0.03,False,True,-0.029336,-0.024996,0.0,0.0,0.003765,0.018311,0.425414,0.130646,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,6,new,2,E_196,0.002549,3.6e-05,-0.027451,0.03,False,True,-0.027835,-0.029552,0.0,0.0,7.5e-05,0.001744,0.425414,0.130646,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,7,verify,6,E_77,0.712761,0.003735,0.682761,0.03,True,True,-0.16061,0.190628,0.571429,0.052559,0.091979,0.632197,0.146565,-0.005679,1,0,1
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,7,verify,0,E_53,-0.016414,1e-06,-0.046414,0.03,False,True,-0.002499,-0.010622,0.75,0.745181,0.993575,0.015132,0.146565,-0.005679,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,7,verify,5,E_79,0.009497,3e-06,-0.020503,0.03,False,True,-0.043709,-0.015826,0.0,0.0,0.010979,0.050969,0.146565,-0.005679,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,7,verify,4,E_56,-0.019617,0.003354,-0.049617,0.03,False,True,-0.067089,0.036765,0.0,0.0,0.001506,0.264814,0.146565,-0.005679,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,7,verify,1,E_129,0.008097,3e-06,-0.021903,0.03,False,True,-0.032588,-0.021461,0.0,0.0,0.006477,0.031092,0.146565,-0.005679,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,7,verify,3,E_58,0.004271,3e-06,-0.025729,0.03,False,True,-0.046808,-0.011195,0.0,0.0,0.000339,0.074941,0.146565,-0.005679,0,,
61497,Tuberculosis,learned_worthiness_full_rag,0.3,2026,7,verify,2,E_196,0.008097,3e-06,-0.021903,0.03,False,True,-0.029974,-0.028772,0.0,0.0,0.000203,0.004795,0.146565,-0.005679,0,,
